DatabaseFingerprint,UnitId,ID_figurine,Type,Nom_datasheet
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,120,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,120,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,120,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,120,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,121,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,121,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,121,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,121,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,121,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,121,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,121,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,121,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,121,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,121,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,121,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,121,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,121,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,121,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,121,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,121,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,121,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,121,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,122,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,122,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,122,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,122,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,122,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,122,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,122,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,122,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,122,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,122,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,122,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,122,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,122,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,122,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,122,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,122,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,122,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,122,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,123,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,123,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,123,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,123,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,123,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,123,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,123,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,123,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,123,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,123,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,123,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,123,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,123,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,123,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,123,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,123,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,123,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,123,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,124,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,124,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,124,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,124,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,124,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,124,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,124,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,124,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,124,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,124,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,124,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,124,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,124,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,124,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,124,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,124,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,124,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,124,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,125,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,125,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,125,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,125,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,125,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,125,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,125,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,125,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,125,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,125,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,125,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,125,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,125,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,125,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,125,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,125,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,125,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,125,real,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,126,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,126,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,126,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,126,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,126,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,126,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,126,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,126,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,126,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,126,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,126,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,126,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,126,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,126,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,126,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,126,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,126,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,126,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,127,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,127,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,127,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,127,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,127,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,127,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,127,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,127,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,127,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,127,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,127,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,127,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,127,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,127,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,127,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,127,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,127,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,127,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,128,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,128,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,128,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,128,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,128,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,128,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,128,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,128,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,128,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,128,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,128,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,128,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,128,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,128,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,128,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,128,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,128,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,128,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,129,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,129,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,129,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,129,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,129,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,129,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,129,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,129,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,129,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,129,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,129,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,129,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,129,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,129,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,129,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,129,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,129,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,129,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,130,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,130,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,130,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,130,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,130,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,130,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,130,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,130,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,130,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,130,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,130,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,130,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,130,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,130,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,130,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,130,real,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,130,proxy,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,130,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,131,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,131,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,131,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,131,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,131,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,131,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,131,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,131,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,131,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,131,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,131,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,131,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,131,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,131,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,131,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,131,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,131,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,131,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,132,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,132,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,132,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,132,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,132,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,132,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,132,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,132,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,132,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,132,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,132,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,132,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,132,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,132,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,132,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,132,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,132,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,132,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:35,133,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:47,133,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:65,133,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:35,133,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:48,133,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:67,133,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:61,133,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:69,133,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:77,133,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:30,133,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:41,133,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:59,133,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:20,133,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:33,133,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:52,133,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:41,133,proxy,HEAVY INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:52,133,real,AGGRESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:71,133,proxy,ERADICATOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:58,134,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:60,134,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:74,134,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:52,134,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:45,134,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:64,134,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:58,135,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:60,135,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:74,135,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:52,135,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:45,135,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:64,135,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:58,136,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:60,136,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:74,136,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:52,136,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:45,136,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:64,136,real,INCEPTOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:55,137,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:57,137,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:17,137,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:49,137,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-49-space-marines:unit:32,137,proxy,BIKE SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:42,137,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:61,137,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:55,138,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:57,138,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:17,138,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:49,138,real,OUTRIDER SQUAD
fnv1a-c57e67f4-35597364,book-49-space-marines:unit:32,138,proxy,BIKE SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:42,138,real,OUTRIDER SQUAD
